,mean_rewards,median_rewards,min_rewards,max_rewards,steps
243,-137.3352811,-133.9602715,-152.664905,-122.778424,120480
244,-134.5966624,-133.4149385,-152.664905,-122.778424,120960
245,-134.5966624,-133.4149385,-152.664905,-122.778424,121440
246,-134.5966624,-133.4149385,-152.664905,-122.778424,121920
247,-134.5966624,-133.4149385,-152.664905,-122.778424,122400
248,-131.6202089,-129.74656249999998,-152.664905,-121.846408,122880
249,-131.6202089,-129.74656249999998,-152.664905,-121.846408,123360
250,-131.6202089,-129.74656249999998,-152.664905,-121.846408,123840
251,-131.6202089,-129.74656249999998,-152.664905,-121.846408,124320
252,-129.12659759999997,-127.0818785,-141.209821,-121.846408,124800
253,-129.12659759999997,-127.0818785,-141.209821,-121.846408,125280
254,-129.12659759999997,-127.0818785,-141.209821,-121.846408,125760
255,-129.12659759999997,-127.0818785,-141.209821,-121.846408,126240
256,-127.83425369999998,-127.0818785,-134.148826,-121.846408,126720
257,-127.83425369999998,-127.0818785,-134.148826,-121.846408,127200
258,-127.83425369999998,-127.0818785,-134.148826,-121.846408,127680
259,-127.83425369999998,-127.0818785,-134.148826,-121.846408,128160
260,-127.24008080000002,-127.0818785,-134.148826,-121.846408,128640
261,-127.24008080000002,-127.0818785,-134.148826,-121.846408,129120
262,-127.24008080000002,-127.0818785,-134.148826,-121.846408,129600
263,-127.24008080000002,-127.0818785,-134.148826,-121.846408,130080
264,-125.9630996,-126.2174485,-133.05816,-121.379014,130560
265,-125.9630996,-126.2174485,-133.05816,-121.379014,131040
266,-125.9630996,-126.2174485,-133.05816,-121.379014,131520
267,-125.9630996,-126.2174485,-133.05816,-121.379014,132000
268,-125.0440916,-125.1444315,-128.286382,-121.379014,132480
269,-125.0440916,-125.1444315,-128.286382,-121.379014,132960
270,-125.0440916,-125.1444315,-128.286382,-121.379014,133440
271,-125.0440916,-125.1444315,-128.286382,-121.379014,133920
272,-124.93526240000001,-124.60028550000001,-128.286382,-121.379014,134400
273,-124.93526240000001,-124.60028550000001,-128.286382,-121.379014,134880
274,-124.93526240000001,-124.60028550000001,-128.286382,-121.379014,135360
275,-124.93526240000001,-124.60028550000001,-128.286382,-121.379014,135840
276,-124.7022496,-124.60028550000001,-128.286382,-120.448296,136320
277,-124.7022496,-124.60028550000001,-128.286382,-120.448296,136800
278,-124.7022496,-124.60028550000001,-128.286382,-120.448296,137280
279,-124.7022496,-124.60028550000001,-128.286382,-120.448296,137760
280,-123.7365797,-124.0785055,-128.286382,-116.778266,138240
281,-123.7365797,-124.0785055,-128.286382,-116.778266,138720
282,-123.7365797,-124.0785055,-128.286382,-116.778266,139200
283,-123.7365797,-124.0785055,-128.286382,-116.778266,139680
284,-122.6189532,-122.85724400000001,-128.286382,-113.112666,140160
285,-122.6189532,-122.85724400000001,-128.286382,-113.112666,140640
286,-122.6189532,-122.85724400000001,-128.286382,-113.112666,141120
287,-122.6189532,-122.85724400000001,-128.286382,-113.112666,141600
288,-121.84445129999999,-122.623547,-128.286382,-113.112666,142080
289,-121.84445129999999,-122.623547,-128.286382,-113.112666,142560
290,-121.84445129999999,-122.623547,-128.286382,-113.112666,143040
291,-121.84445129999999,-122.623547,-128.286382,-113.112666,143520
292,-120.1351183,-120.913655,-128.286382,-110.635462,144000
293,-120.1351183,-120.913655,-128.286382,-110.635462,144480
294,-120.1351183,-120.913655,-128.286382,-110.635462,144960
295,-120.1351183,-120.913655,-128.286382,-110.635462,145440
